"county_id","coname","district_id","distname","enroll_line_no","enroll_cat","amount_1","amount_2","amount_3"
07,"Camden",1890,"Haddon Twp",52,"Sent Oth Dist SpEd",10.0,10.0,17.0
07,"Camden",1890,"Haddon Twp",60,"Received Oth Dist",9.0,12.0,23.0
07,"Camden",1900,"Haddonfield Boro",11,"Onroll (Full)",2377.0,2377.0,2441.0
07,"Camden",1900,"Haddonfield Boro",21,"Onroll (SpEd Full)",365.0,353.0,355.0
07,"Camden",1900,"Haddonfield Boro",40,"Sent Private School",8.0,7.0,14.0
07,"Camden",1900,"Haddonfield Boro",52,"Sent Oth Dist SpEd",9.0,8.0,4.0
07,"Camden",1900,"Haddonfield Boro",60,"Received Oth Dist",60.0,49.0,75.0
07,"Camden",2130,"Hi Nella",11,"Onroll (Full)",1.0,2.0,0.0
07,"Camden",2130,"Hi Nella",40,"Sent Private School",1.0,1.0,1.0
07,"Camden",2130,"Hi Nella",51,"Sent Oth Dist Reg",96.0,77.0,102.0
07,"Camden",2130,"Hi Nella",52,"Sent Oth Dist SpEd",40.0,29.0,15.0
07,"Camden",2540,"Laurel Springs Boro",11,"Onroll (Full)",155.0,152.0,148.0
07,"Camden",2540,"Laurel Springs Boro",21,"Onroll (SpEd Full)",34.0,27.0,30.0
07,"Camden",2540,"Laurel Springs Boro",40,"Sent Private School",5.0,5.0,4.0
07,"Camden",2540,"Laurel Springs Boro",51,"Sent Oth Dist Reg",108.0,97.0,111.0
07,"Camden",2540,"Laurel Springs Boro",52,"Sent Oth Dist SpEd",30.0,22.0,11.0
07,"Camden",2540,"Laurel Springs Boro",60,"Received Oth Dist",0,1.0,0.0
07,"Camden",2560,"Lawnside Boro",11,"Onroll (Full)",304.0,299.0,301.0
07,"Camden",2560,"Lawnside Boro",21,"Onroll (SpEd Full)",52.0,55.0,61.0
07,"Camden",2560,"Lawnside Boro",40,"Sent Private School",5.0,6.0,11.0
07,"Camden",2560,"Lawnside Boro",51,"Sent Oth Dist Reg",86.0,89.0,116.0
07,"Camden",2560,"Lawnside Boro",52,"Sent Oth Dist SpEd",38.0,43.0,33.0
07,"Camden",2560,"Lawnside Boro",60,"Received Oth Dist",1.0,2.0,0.0
07,"Camden",2560,"Lawnside Boro",70,"State Facilities",0,1.0,0.0
07,"Camden",2670,"Lindenwold Boro",11,"Onroll (Full)",2643.0,2694.0,2709.0
07,"Camden",2670,"Lindenwold Boro",21,"Onroll (SpEd Full)",431.0,443.0,446.0
07,"Camden",2670,"Lindenwold Boro",40,"Sent Private School",45.0,52.0,52.0
07,"Camden",2670,"Lindenwold Boro",50,"Sent Contract Presch",40.0,35.0,0.0
07,"Camden",2670,"Lindenwold Boro",51,"Sent Oth Dist Reg",6.0,15.0,60.0
07,"Camden",2670,"Lindenwold Boro",52,"Sent Oth Dist SpEd",19.0,23.0,34.0
07,"Camden",2670,"Lindenwold Boro",60,"Received Oth Dist",53.0,62.0,60.0
07,"Camden",2670,"Lindenwold Boro",70,"State Facilities",3.0,1.0,1.0
07,"Camden",2890,"Magnolia Boro",11,"Onroll (Full)",343.0,339.0,352.0
07,"Camden",2890,"Magnolia Boro",21,"Onroll (SpEd Full)",56.0,57.0,58.0
07,"Camden",2890,"Magnolia Boro",40,"Sent Private School",5.0,6.0,5.0
07,"Camden",2890,"Magnolia Boro",51,"Sent Oth Dist Reg",2.0,1.0,1.0
07,"Camden",2890,"Magnolia Boro",52,"Sent Oth Dist SpEd",2.0,1.0,1.5
07,"Camden",2890,"Magnolia Boro",60,"Received Oth Dist",2.0,1.0,0.0
07,"Camden",3110,"Merchantville Boro",11,"Onroll (Full)",349.0,345.0,339.0
07,"Camden",3110,"Merchantville Boro",21,"Onroll (SpEd Full)",56.0,63.0,66.0
07,"Camden",3110,"Merchantville Boro",40,"Sent Private School",3.0,4.0,4.0
07,"Camden",3110,"Merchantville Boro",51,"Sent Oth Dist Reg",129.0,134.0,127.0
07,"Camden",3110,"Merchantville Boro",52,"Sent Oth Dist SpEd",22.0,24.0,23.0
07,"Camden",3110,"Merchantville Boro",70,"State Facilities",1.0,0,0.0
07,"Camden",3420,"Mount Ephraim Boro",11,"Onroll (Full)",385.0,383.0,405.0
07,"Camden",3420,"Mount Ephraim Boro",21,"Onroll (SpEd Full)",48.0,50.0,49.0
07,"Camden",3420,"Mount Ephraim Boro",40,"Sent Private School",4.0,4.0,4.0
07,"Camden",3420,"Mount Ephraim Boro",51,"Sent Oth Dist Reg",114.0,125.0,134.0
07,"Camden",3420,"Mount Ephraim Boro",52,"Sent Oth Dist SpEd",23.0,27.0,30.0
07,"Camden",3420,"Mount Ephraim Boro",60,"Received Oth Dist",0,1.0,0.0
07,"Camden",3770,"Oaklyn Boro",11,"Onroll (Full)",240.0,239.0,255.0
07,"Camden",3770,"Oaklyn Boro",21,"Onroll (SpEd Full)",29.0,35.0,33.0
07,"Camden",3770,"Oaklyn Boro",40,"Sent Private School",3.0,3.0,3.0
07,"Camden",3770,"Oaklyn Boro",51,"Sent Oth Dist Reg",186.0,177.0,180.0
07,"Camden",3770,"Oaklyn Boro",52,"Sent Oth Dist SpEd",38.0,44.0,47.0
07,"Camden",3770,"Oaklyn Boro",60,"Received Oth Dist",1.0,0,0.0
07,"Camden",4060,"Pennsauken Twp",11,"Onroll (Full)",4453.0,4523.0,4511.0
07,"Camden",4060,"Pennsauken Twp",21,"Onroll (SpEd Full)",920.0,970.0,954.0
07,"Camden",4060,"Pennsauken Twp",40,"Sent Private School",40.0,30.0,60.0
07,"Camden",4060,"Pennsauken Twp",51,"Sent Oth Dist Reg",7.0,4.0,9.0
07,"Camden",4060,"Pennsauken Twp",52,"Sent Oth Dist SpEd",32.0,28.0,50.0
07,"Camden",4060,"Pennsauken Twp",60,"Received Oth Dist",9.0,5.0,6.0
07,"Camden",4060,"Pennsauken Twp",70,"State Facilities",4.0,5.0,5.0
07,"Camden",4110,"Pine Hill Boro",11,"Onroll (Full)",1604.0,1650.0,1700.0
07,"Camden",4110,"Pine Hill Boro",21,"Onroll (SpEd Full)",349.0,343.0,343.0
07,"Camden",4110,"Pine Hill Boro",40,"Sent Private School",22.0,19.0,29.0
07,"Camden",4110,"Pine Hill Boro",50,"Sent Contract Presch",21.0,6.0,15.0
07,"Camden",4110,"Pine Hill Boro",51,"Sent Oth Dist Reg",2.0,6.0,60.0
07,"Camden",4110,"Pine Hill Boro",52,"Sent Oth Dist SpEd",13.0,9.0,26.0
07,"Camden",4110,"Pine Hill Boro",60,"Received Oth Dist",371.0,381.0,449.0
07,"Camden",4110,"Pine Hill Boro",70,"State Facilities",2.0,0,0.0
07,"Camden",4590,"Runnemede Boro",11,"Onroll (Full)",710.0,718.0,742.0
07,"Camden",4590,"Runnemede Boro",21,"Onroll (SpEd Full)",118.0,122.0,128.0
07,"Camden",4590,"Runnemede Boro",40,"Sent Private School",4.0,4.0,5.0
07,"Camden",4590,"Runnemede Boro",51,"Sent Oth Dist Reg",2.0,0.0,3.0
07,"Camden",4590,"Runnemede Boro",52,"Sent Oth Dist SpEd",0,1.0,1.0
07,"Camden",4590,"Runnemede Boro",60,"Received Oth Dist",1.0,0,1.0
07,"Camden",4790,"Somerdale Boro",11,"Onroll (Full)",384.0,379.0,411.0
07,"Camden",4790,"Somerdale Boro",21,"Onroll (SpEd Full)",63.0,68.0,72.0
07,"Camden",4790,"Somerdale Boro",40,"Sent Private School",1.0,4.0,4.0
07,"Camden",4790,"Somerdale Boro",51,"Sent Oth Dist Reg",3.0,0.0,5.0
07,"Camden",4790,"Somerdale Boro",52,"Sent Oth Dist SpEd",2.0,1.0,2.0
07,"Camden",5035,"Sterling High School Dist",11,"Onroll (Full)",713.0,684.0,682.0
07,"Camden",5035,"Sterling High School Dist",21,"Onroll (SpEd Full)",171.0,157.0,157.0
07,"Camden",5035,"Sterling High School Dist",40,"Sent Private School",4.0,7.0,9.0
07,"Camden",5035,"Sterling High School Dist",51,"Sent Oth Dist Reg",3.0,2.0,1.0
07,"Camden",5035,"Sterling High School Dist",52,"Sent Oth Dist SpEd",3.0,4.0,4.0
07,"Camden",5035,"Sterling High School Dist",60,"Received Oth Dist",110.0,96.0,96.0
07,"Camden",5035,"Sterling High School Dist",70,"State Facilities",1.0,0,0.0
07,"Camden",5080,"Stratford Boro",11,"Onroll (Full)",708.0,708.0,790.0
07,"Camden",5080,"Stratford Boro",21,"Onroll (SpEd Full)",187.0,177.0,130.0
07,"Camden",5080,"Stratford Boro",40,"Sent Private School",7.0,6.0,6.0
07,"Camden",5080,"Stratford Boro",51,"Sent Oth Dist Reg",0.0,1.0,0.0
07,"Camden",5080,"Stratford Boro",52,"Sent Oth Dist SpEd",2.0,2.0,1.0
07,"Camden",5080,"Stratford Boro",60,"Received Oth Dist",171.0,158.0,134.0
07,"Camden",5400,"Voorhees Twp",11,"Onroll (Full)",2560.0,2567.0,2875.0
07,"Camden",5400,"Voorhees Twp",21,"Onroll (SpEd Full)",401.0,409.0,409.0
07,"Camden",5400,"Voorhees Twp",40,"Sent Private School",17.0,15.0,15.0
07,"Camden",5400,"Voorhees Twp",50,"Sent Contract Presch",121.0,86.0,0.0
07,"Camden",5400,"Voorhees Twp",51,"Sent Oth Dist Reg",4.0,1.0,82.0
07,"Camden",5400,"Voorhees Twp",52,"Sent Oth Dist SpEd",4.0,11.0,10.0
07,"Camden",5400,"Voorhees Twp",60,"Received Oth Dist",3.0,1.0,1.0
07,"Camden",5560,"Waterford Twp",11,"Onroll (Full)",791.0,779.0,790.0
07,"Camden",5560,"Waterford Twp",21,"Onroll (SpEd Full)",135.0,135.0,136.0
07,"Camden",5560,"Waterford Twp",40,"Sent Private School",17.0,21.0,21.0
07,"Camden",5560,"Waterford Twp",51,"Sent Oth Dist Reg",525.0,518.0,523.0
07,"Camden",5560,"Waterford Twp",52,"Sent Oth Dist SpEd",129.0,133.0,134.0
07,"Camden",5560,"Waterford Twp",60,"Received Oth Dist",1.0,2.0,0.0
07,"Camden",5560,"Waterford Twp",70,"State Facilities",1.0,0,0.0
07,"Camden",5820,"Winslow Twp",11,"Onroll (Full)",3898.0,3950.0,3986.0
07,"Camden",5820,"Winslow Twp",21,"Onroll (SpEd Full)",924.0,1005.0,1008.0
07,"Camden",5820,"Winslow Twp",40,"Sent Private School",105.0,88.0,88.0
07,"Camden",5820,"Winslow Twp",51,"Sent Oth Dist Reg",25.0,18.0,18.0
07,"Camden",5820,"Winslow Twp",52,"Sent Oth Dist SpEd",38.0,39.0,39.0
07,"Camden",5820,"Winslow Twp",60,"Received Oth Dist",195.0,198.0,170.0
07,"Camden",5820,"Winslow Twp",70,"State Facilities",3.0,5.0,5.0
07,"Camden",5900,"Woodlynne Boro",11,"Onroll (Full)",382.0,369.0,357.0
07,"Camden",5900,"Woodlynne Boro",21,"Onroll (SpEd Full)",57.0,55.0,53.0
07,"Camden",5900,"Woodlynne Boro",40,"Sent Private School",5.0,3.0,5.0
07,"Camden",5900,"Woodlynne Boro",51,"Sent Oth Dist Reg",168.0,152.0,156.0
07,"Camden",5900,"Woodlynne Boro",52,"Sent Oth Dist SpEd",27.0,28.0,31.0
07,"Camden",5900,"Woodlynne Boro",60,"Received Oth Dist",1.0,5.0,0.0
07,"Camden",5900,"Woodlynne Boro",70,"State Facilities",1.0,1.0,1.0
09,"Cape May",0170,"Avalon Boro",11,"Onroll (Full)",87.0,90.0,98.0
09,"Cape May",0170,"Avalon Boro",21,"Onroll (SpEd Full)",5.0,7.0,2.0
09,"Cape May",0170,"Avalon Boro",51,"Sent Oth Dist Reg",25.0,26.0,23.0
09,"Cape May",0170,"Avalon Boro",52,"Sent Oth Dist SpEd",0.5,0.5,0.0
09,"Cape May",0170,"Avalon Boro",60,"Received Oth Dist",72.0,79.0,77.0
09,"Cape May",0710,"Cape May City",11,"Onroll (Full)",142.0,137.0,158.0
09,"Cape May",0710,"Cape May City",21,"Onroll (SpEd Full)",13.0,10.0,9.0
09,"Cape May",0710,"Cape May City",52,"Sent Oth Dist SpEd",5.0,6.0,6.0
09,"Cape May",0710,"Cape May City",60,"Received Oth Dist",1.0,9.0,14.0
09,"Cape May",0715,"Cape May Co Special Serv",21,"Onroll (SpEd Full)",230.0,242.0,244.0
09,"Cape May",0715,"Cape May Co Special Serv",22,"Onroll (SpEd Shared)",5.0,3.0,2.0
09,"Cape May",0720,"Cape May Co Vocational",11,"Onroll (Full)",464.0,454.0,447.0
09,"Cape May",0720,"Cape May Co Vocational",12,"Onroll (Shared)",22.0,30.0,29.0
09,"Cape May",0720,"Cape May Co Vocational",13,"Onroll (Reg Adult HS)",0.0,0.0,144.0
09,"Cape May",0720,"Cape May Co Vocational",21,"Onroll (SpEd Full)",120.0,127.0,146.0
09,"Cape May",0720,"Cape May Co Vocational",22,"Onroll (SpEd Shared)",18.0,13.0,13.0
09,"Cape May",0720,"Cape May Co Vocational",30,"Post-Secondary (Full)",58.0,98.0,67.0
09,"Cape May",0720,"Cape May Co Vocational",31,,19.0,0,64.0
09,"Cape May",0730,"Cape May Point",51,"Sent Oth Dist Reg",1.0,2.0,1.0
09,"Cape May",0730,"Cape May Point",52,"Sent Oth Dist SpEd",0.0,0.0,2.0
09,"Cape May",1080,"Dennis Twp",11,"Onroll (Full)",550.0,540.0,539.0
09,"Cape May",1080,"Dennis Twp",21,"Onroll (SpEd Full)",91.0,94.0,92.0
09,"Cape May",1080,"Dennis Twp",40,"Sent Private School",1.0,5.0,4.0
09,"Cape May",1080,"Dennis Twp",51,"Sent Oth Dist Reg",112.5,109.0,117.0
09,"Cape May",1080,"Dennis Twp",52,"Sent Oth Dist SpEd",31.5,27.0,46.0
09,"Cape May",1080,"Dennis Twp",60,"Received Oth Dist",5.0,3.0,2.0
09,"Cape May",2820,"Lower Cape May Regional",11,"Onroll (Full)",906.0,880.0,881.0
09,"Cape May",2820,"Lower Cape May Regional",21,"Onroll (SpEd Full)",219.0,230.0,229.0
09,"Cape May",2820,"Lower Cape May Regional",40,"Sent Private School",7.0,6.0,8.0
09,"Cape May",2820,"Lower Cape May Regional",51,"Sent Oth Dist Reg",0.0,0.0,3.0
09,"Cape May",2820,"Lower Cape May Regional",52,"Sent Oth Dist SpEd",21.0,26.0,50.0
09,"Cape May",2820,"Lower Cape May Regional",60,"Received Oth Dist",1.0,1.0,0.0
09,"Cape May",2820,"Lower Cape May Regional",70,"State Facilities",4.0,5.0,3.0
09,"Cape May",2840,"Lower Twp",11,"Onroll (Full)",1199.0,1163.0,1247.0
09,"Cape May",2840,"Lower Twp",21,"Onroll (SpEd Full)",228.0,234.0,234.0
09,"Cape May",2840,"Lower Twp",40,"Sent Private School",1.0,0,1.0
09,"Cape May",2840,"Lower Twp",51,"Sent Oth Dist Reg",0.0,0.0,1.0
09,"Cape May",2840,"Lower Twp",52,"Sent Oth Dist SpEd",14.0,16.0,16.0
09,"Cape May",2840,"Lower Twp",60,"Received Oth Dist",14.0,9.0,0.0
09,"Cape May",2840,"Lower Twp",70,"State Facilities",1.0,0,1.0
09,"Cape May",3130,"Middle Twp",11,"Onroll (Full)",2205.0,2179.0,2110.0
09,"Cape May",3130,"Middle Twp",12,"Onroll (Shared)",11.0,23.0,23.0
09,"Cape May",3130,"Middle Twp",21,"Onroll (SpEd Full)",361.0,348.0,421.0
09,"Cape May",3130,"Middle Twp",22,"Onroll (SpEd Shared)",14.0,11.0,11.0
09,"Cape May",3130,"Middle Twp",40,"Sent Private School",8.0,4.0,4.0
09,"Cape May",3130,"Middle Twp",51,"Sent Oth Dist Reg",13.0,6.0,0.0
09,"Cape May",3130,"Middle Twp",52,"Sent Oth Dist SpEd",62.5,58.0,95.0
09,"Cape May",3130,"Middle Twp",60,"Received Oth Dist",219.0,192.5,174.0
09,"Cape May",3130,"Middle Twp",70,"State Facilities",7.0,4.0,4.0
09,"Cape May",3680,"North Wildwood City",11,"Onroll (Full)",128.0,125.0,119.0
09,"Cape May",3680,"North Wildwood City",21,"Onroll (SpEd Full)",35.0,34.0,34.0
09,"Cape May",3680,"North Wildwood City",51,"Sent Oth Dist Reg",23.0,21.0,25.0
09,"Cape May",3680,"North Wildwood City",52,"Sent Oth Dist SpEd",14.0,10.0,11.0
09,"Cape May",3680,"North Wildwood City",60,"Received Oth Dist",27.0,23.0,23.0
09,"Cape May",3780,"Ocean City",11,"Onroll (Full)",1648.0,1530.0,1555.0
09,"Cape May",3780,"Ocean City",21,"Onroll (SpEd Full)",186.0,186.0,129.0
09,"Cape May",3780,"Ocean City",22,"Onroll (SpEd Shared)",4.0,2.0,0.0
09,"Cape May",3780,"Ocean City",40,"Sent Private School",2.0,2.0,2.0
09,"Cape May",3780,"Ocean City",51,"Sent Oth Dist Reg",3.0,1.0,1.0
09,"Cape May",3780,"Ocean City",52,"Sent Oth Dist SpEd",3.0,2.0,4.0
09,"Cape May",3780,"Ocean City",60,"Received Oth Dist",642.0,608.0,615.0
09,"Cape May",4700,"Sea Isle City",51,"Sent Oth Dist Reg",57.0,49.0,56.0
09,"Cape May",4700,"Sea Isle City",52,"Sent Oth Dist SpEd",9.5,9.0,5.0
09,"Cape May",5060,"Stone Harbor Boro",11,"Onroll (Full)",78.0,87.0,89.0
09,"Cape May",5060,"Stone Harbor Boro",51,"Sent Oth Dist Reg",15.0,16.0,22.0
09,"Cape May",5060,"Stone Harbor Boro",52,"Sent Oth Dist SpEd",6.0,5.0,1.0
09,"Cape May",5060,"Stone Harbor Boro",60,"Received Oth Dist",64.0,76.0,77.0
09,"Cape May",5340,"Upper Twp",11,"Onroll (Full)",1216.0,1183.0,1205.0
09,"Cape May",5340,"Upper Twp",21,"Onroll (SpEd Full)",156.0,170.0,171.0
09,"Cape May",5340,"Upper Twp",40,"Sent Private School",2.0,0,0.0
09,"Cape May",5340,"Upper Twp",51,"Sent Oth Dist Reg",487.0,461.0,476.0
09,"Cape May",5340,"Upper Twp",52,"Sent Oth Dist SpEd",61.0,70.5,78.0
09,"Cape May",5340,"Upper Twp",60,"Received Oth Dist",65.0,36.0,35.0
09,"Cape May",5340,"Upper Twp",70,"State Facilities",1.0,0,0.0
09,"Cape May",5610,"West Cape May Boro",11,"Onroll (Full)",73.0,64.0,67.0
09,"Cape May",5610,"West Cape May Boro",21,"Onroll (SpEd Full)",8.0,11.0,9.0
09,"Cape May",5610,"West Cape May Boro",50,"Sent Contract Presch",0.0,0.0,16.0
09,"Cape May",5610,"West Cape May Boro",51,"Sent Oth Dist Reg",0.0,7.0,0.0
09,"Cape May",5610,"West Cape May Boro",52,"Sent Oth Dist SpEd",3.0,3.0,3.0
09,"Cape May",5610,"West Cape May Boro",60,"Received Oth Dist",1.0,0,0.0
09,"Cape May",5700,"West Wildwood",40,"Sent Private School",0,1.0,0.0
09,"Cape May",5700,"West Wildwood",51,"Sent Oth Dist Reg",20.0,13.0,34.0
09,"Cape May",5700,"West Wildwood",52,"Sent Oth Dist SpEd",12.0,11.0,22.0
09,"Cape May",5790,"Wildwood City",11,"Onroll (Full)",640.0,648.0,607.0
09,"Cape May",5790,"Wildwood City",21,"Onroll (SpEd Full)",145.0,134.0,138.0
09,"Cape May",5790,"Wildwood City",40,"Sent Private School",1.0,2.0,2.0
09,"Cape May",5790,"Wildwood City",51,"Sent Oth Dist Reg",4.0,2.0,17.0
09,"Cape May",5790,"Wildwood City",52,"Sent Oth Dist SpEd",24.5,21.0,32.0
09,"Cape May",5790,"Wildwood City",60,"Received Oth Dist",83.0,75.0,67.0
09,"Cape May",5790,"Wildwood City",70,"State Facilities",0,1.0,1.0
09,"Cape May",5800,"Wildwood Crest Boro",11,"Onroll (Full)",187.0,164.0,166.0
09,"Cape May",5800,"Wildwood Crest Boro",21,"Onroll (SpEd Full)",32.0,30.0,30.0
09,"Cape May",5800,"Wildwood Crest Boro",40,"Sent Private School",0.0,0.0,1.0
09,"Cape May",5800,"Wildwood Crest Boro",51,"Sent Oth Dist Reg",22.0,25.0,30.0
09,"Cape May",5800,"Wildwood Crest Boro",52,"Sent Oth Dist SpEd",14.0,14.0,14.0
09,"Cape May",5800,"Wildwood Crest Boro",60,"Received Oth Dist",1.0,1.0,1.0
09,"Cape May",5840,"Woodbine Boro",11,"Onroll (Full)",191.0,190.0,213.0
09,"Cape May",5840,"Woodbine Boro",21,"Onroll (SpEd Full)",65.0,61.0,60.0
09,"Cape May",5840,"Woodbine Boro",40,"Sent Private School",2.0,1.0,1.0
09,"Cape May",5840,"Woodbine Boro",51,"Sent Oth Dist Reg",34.5,36.5,30.0
09,"Cape May",5840,"Woodbine Boro",52,"Sent Oth Dist SpEd",22.0,18.5,20.0
09,"Cape May",5840,"Woodbine Boro",60,"Received Oth Dist",1.0,0,0.0
09,"Cape May",5840,"Woodbine Boro",70,"State Facilities",1.0,1.0,1.0
11,"Cumberland",0540,"Bridgeton City",11,"Onroll (Full)",5350.0,5330.0,5361.0
11,"Cumberland",0540,"Bridgeton City",21,"Onroll (SpEd Full)",530.0,563.0,526.0
11,"Cumberland",0540,"Bridgeton City",40,"Sent Private School",13.0,9.0,18.0
11,"Cumberland",0540,"Bridgeton City",50,"Sent Contract Presch",286.0,280.0,300.0
11,"Cumberland",0540,"Bridgeton City",51,"Sent Oth Dist Reg",16.0,11.0,23.0
11,"Cumberland",0540,"Bridgeton City",52,"Sent Oth Dist SpEd",45.0,47.0,74.0
11,"Cumberland",0540,"Bridgeton City",60,"Received Oth Dist",25.0,31.0,31.0
11,"Cumberland",0540,"Bridgeton City",70,"State Facilities",27.0,35.0,35.0
11,"Cumberland",0950,"Commercial Twp",11,"Onroll (Full)",431.0,412.0,421.0
11,"Cumberland",0950,"Commercial Twp",21,"Onroll (SpEd Full)",49.0,96.0,96.0
11,"Cumberland",0950,"Commercial Twp",40,"Sent Private School",4.0,5.0,5.0
11,"Cumberland",0950,"Commercial Twp",51,"Sent Oth Dist Reg",115.0,122.0,121.0
11,"Cumberland",0950,"Commercial Twp",52,"Sent Oth Dist SpEd",60.0,51.0,51.0
11,"Cumberland",0950,"Commercial Twp",60,"Received Oth Dist",3.0,1.0,1.0
11,"Cumberland",0950,"Commercial Twp",70,"State Facilities",4.0,4.0,4.0
11,"Cumberland",0995,"Cumberland Co Vocational",11,"Onroll (Full)",1109.0,1208.0,1278.0
11,"Cumberland",0995,"Cumberland Co Vocational",21,"Onroll (SpEd Full)",85.0,90.0,94.0
11,"Cumberland",0997,"Cumberland Regional",11,"Onroll (Full)",945.0,930.0,952.0
11,"Cumberland",0997,"Cumberland Regional",21,"Onroll (SpEd Full)",228.0,231.0,231.0
11,"Cumberland",0997,"Cumberland Regional",40,"Sent Private School",5.0,6.0,7.0
11,"Cumberland",0997,"Cumberland Regional",51,"Sent Oth Dist Reg",19.5,26.5,43.0
11,"Cumberland",0997,"Cumberland Regional",52,"Sent Oth Dist SpEd",19.0,21.0,26.0
11,"Cumberland",0997,"Cumberland Regional",70,"State Facilities",1.0,2.0,2.0
11,"Cumberland",1020,"Deerfield Twp",11,"Onroll (Full)",276.0,281.0,294.0
11,"Cumberland",1020,"Deerfield Twp",21,"Onroll (SpEd Full)",53.0,58.0,59.0
11,"Cumberland",1020,"Deerfield Twp",52,"Sent Oth Dist SpEd",2.0,1.0,1.0
11,"Cumberland",1020,"Deerfield Twp",60,"Received Oth Dist",0,6.0,0.0
11,"Cumberland",1120,"Downe Twp",11,"Onroll (Full)",137.0,137.0,144.0
11,"Cumberland",1120,"Downe Twp",21,"Onroll (SpEd Full)",38.0,35.0,36.0
11,"Cumberland",1120,"Downe Twp",40,"Sent Private School",1.0,0,1.0
11,"Cumberland",1120,"Downe Twp",51,"Sent Oth Dist Reg",5.0,7.0,10.0
11,"Cumberland",1120,"Downe Twp",52,"Sent Oth Dist SpEd",8.0,9.0,10.0
11,"Cumberland",1120,"Downe Twp",60,"Received Oth Dist",6.0,8.0,10.0
11,"Cumberland",1120,"Downe Twp",70,"State Facilities",0,1.0,1.0
11,"Cumberland",1460,"Fairfield Twp",11,"Onroll (Full)",483.0,496.0,521.0
11,"Cumberland",1460,"Fairfield Twp",21,"Onroll (SpEd Full)",54.0,59.0,62.0
11,"Cumberland",1460,"Fairfield Twp",51,"Sent Oth Dist Reg",1.0,2.0,0.0
11,"Cumberland",1460,"Fairfield Twp",52,"Sent Oth Dist SpEd",2.0,3.0,5.0
11,"Cumberland",1466,"Greenwich-Stow Creek Regional",11,"Onroll (Full)",193.0,190.0,163.0
11,"Cumberland",1466,"Greenwich-Stow Creek Regional",21,"Onroll (SpEd Full)",23.0,22.0,22.0
11,"Cumberland",1466,"Greenwich-Stow Creek Regional",52,"Sent Oth Dist SpEd",1.0,3.0,4.0
11,"Cumberland",2270,"Hopewell Twp",11,"Onroll (Full)",443.0,431.0,433.0
11,"Cumberland",2270,"Hopewell Twp",21,"Onroll (SpEd Full)",83.0,96.0,96.0
11,"Cumberland",2270,"Hopewell Twp",40,"Sent Private School",1.0,1.0,1.0
11,"Cumberland",2270,"Hopewell Twp",51,"Sent Oth Dist Reg",0.0,2.0,0.0
11,"Cumberland",2270,"Hopewell Twp",52,"Sent Oth Dist SpEd",2.0,2.0,3.0
11,"Cumberland",2270,"Hopewell Twp",60,"Received Oth Dist",4.0,3.0,3.0
11,"Cumberland",2570,"Lawrence Twp",11,"Onroll (Full)",397.0,393.0,399.0
11,"Cumberland",2570,"Lawrence Twp",21,"Onroll (SpEd Full)",91.0,86.0,85.0
11,"Cumberland",2570,"Lawrence Twp",40,"Sent Private School",3.0,3.0,2.0
11,"Cumberland",2570,"Lawrence Twp",51,"Sent Oth Dist Reg",38.0,35.0,35.0
11,"Cumberland",2570,"Lawrence Twp",52,"Sent Oth Dist SpEd",18.0,22.0,23.0
11,"Cumberland",2570,"Lawrence Twp",60,"Received Oth Dist",6.0,1.0,0.0
11,"Cumberland",2570,"Lawrence Twp",70,"State Facilities",2.0,0,0.0
11,"Cumberland",3050,"Maurice River Twp",11,"Onroll (Full)",321.0,314.0,330.0
11,"Cumberland",3050,"Maurice River Twp",21,"Onroll (SpEd Full)",59.0,56.0,56.0
11,"Cumberland",3050,"Maurice River Twp",40,"Sent Private School",0.0,0.0,1.0
11,"Cumberland",3050,"Maurice River Twp",51,"Sent Oth Dist Reg",85.0,89.0,85.0
11,"Cumberland",3050,"Maurice River Twp",52,"Sent Oth Dist SpEd",38.0,35.0,39.0
11,"Cumberland",3230,"Millville City",11,"Onroll (Full)",4225.0,4242.0,4241.0
11,"Cumberland",3230,"Millville City",21,"Onroll (SpEd Full)",1059.0,1071.0,1039.0
11,"Cumberland",3230,"Millville City",40,"Sent Private School",16.0,19.0,19.0
11,"Cumberland",3230,"Millville City",50,"Sent Contract Presch",40.0,39.0,0.0
11,"Cumberland",3230,"Millville City",51,"Sent Oth Dist Reg",17.0,15.0,55.0
11,"Cumberland",3230,"Millville City",52,"Sent Oth Dist SpEd",52.0,40.0,72.0
11,"Cumberland",3230,"Millville City",60,"Received Oth Dist",336.0,334.0,334.0
11,"Cumberland",3230,"Millville City",70,"State Facilities",7.0,27.0,27.0
11,"Cumberland",5300,"Upper Deerfield Twp",11,"Onroll (Full)",813.0,777.0,908.0
11,"Cumberland",5300,"Upper Deerfield Twp",21,"Onroll (SpEd Full)",178.0,200.0,205.0
11,"Cumberland",5300,"Upper Deerfield Twp",40,"Sent Private School",3.0,3.0,6.0
11,"Cumberland",5300,"Upper Deerfield Twp",52,"Sent Oth Dist SpEd",7.0,11.0,18.0
11,"Cumberland",5300,"Upper Deerfield Twp",60,"Received Oth Dist",2.0,6.0,0.0
11,"Cumberland",5390,"Vineland City",11,"Onroll (Full)",8237.0,8090.0,7665.0
11,"Cumberland",5390,"Vineland City",21,"Onroll (SpEd Full)",1755.0,1766.0,1848.0
11,"Cumberland",5390,"Vineland City",40,"Sent Private School",29.0,26.0,26.0
